birdlife_seq,scientific_name,synonym,family,order,sp_status
9140,Eumyias stresemanni,NA,Muscicapidae,Passeriformes,R
9141,Eumyias hyacinthinus,NA,Muscicapidae,Passeriformes,R
9142,Eumyias hoevelli,NA,Muscicapidae,Passeriformes,R
9143,Eumyias sanfordi,NA,Muscicapidae,Passeriformes,R
9144,Cyornis nicobaricus,NA,Muscicapidae,Passeriformes,R
9145,Cyornis brunneatus,NA,Muscicapidae,Passeriformes,R
9146,Cyornis olivaceus,Rhinomyias olivacea,Muscicapidae,Passeriformes,R
9146,Cyornis olivaceus,Rhinomyias olivaceus,Muscicapidae,Passeriformes,R
9147,Cyornis umbratilis,Rhinomyias umbratilis,Muscicapidae,Passeriformes,R
9148,Cyornis ruficauda,Rhinomyias ruficauda,Muscicapidae,Passeriformes,R
9150,Cyornis pelingensis,NA,Muscicapidae,Passeriformes,R
9151,Cyornis unicolor,NA,Muscicapidae,Passeriformes,R
9152,Cyornis ruckii,NA,Muscicapidae,Passeriformes,R
9153,Cyornis herioti,NA,Muscicapidae,Passeriformes,R
9154,Cyornis camarinensis,NA,Muscicapidae,Passeriformes,R
9155,Cyornis pallidipes,Niltava pallipes,Muscicapidae,Passeriformes,R
9156,Cyornis poliogenys,NA,Muscicapidae,Passeriformes,R
9157,Cyornis magnirostris,NA,Muscicapidae,Passeriformes,R
9158,Cyornis banyumas,NA,Muscicapidae,Passeriformes,R
9159,Cyornis whitei,NA,Muscicapidae,Passeriformes,R
9160,Cyornis montanus,NA,Muscicapidae,Passeriformes,R
9161,Cyornis kadayangensis,NA,Muscicapidae,Passeriformes,R
9162,Cyornis lemprieri,NA,Muscicapidae,Passeriformes,R
9163,Cyornis tickelliae,NA,Muscicapidae,Passeriformes,R
9164,Cyornis sumatrensis,NA,Muscicapidae,Passeriformes,R
9165,Cyornis caerulatus,Niltava caerulata,Muscicapidae,Passeriformes,R
9166,Cyornis superbus,NA,Muscicapidae,Passeriformes,R
9167,Cyornis glaucicomans,NA,Muscicapidae,Passeriformes,R
9168,Cyornis hainanus,NA,Muscicapidae,Passeriformes,R
9169,Cyornis rubeculoides,NA,Muscicapidae,Passeriformes,R
9170,Cyornis turcosus,NA,Muscicapidae,Passeriformes,R
9171,Cyornis rufigastra,NA,Muscicapidae,Passeriformes,R
9172,Cyornis omissus,NA,Muscicapidae,Passeriformes,R
9173,Cyornis djampeanus,NA,Muscicapidae,Passeriformes,R
9174,Cyornis concretus,NA,Muscicapidae,Passeriformes,R
9175,Xenocopsychus ansorgei,NA,Muscicapidae,Passeriformes,R
9176,Dessonornis caffer,Cossypha caffra,Muscicapidae,Passeriformes,R
9177,Dessonornis mbuluensis,NA,Muscicapidae,Passeriformes,R
9178,Dessonornis macclounii,NA,Muscicapidae,Passeriformes,R
9179,Dessonornis anomalus,NA,Muscicapidae,Passeriformes,R
9180,Dessonornis archeri,Cossypha archeri,Muscicapidae,Passeriformes,R
9181,Dessonornis humeralis,Cossypha humeralis,Muscicapidae,Passeriformes,R
9182,Erithacus rubecula,NA,Muscicapidae,Passeriformes,R
9183,Pogonocichla stellata,NA,Muscicapidae,Passeriformes,R
9184,Cossyphicula isabellae,Cossypha isabellae,Muscicapidae,Passeriformes,R
9185,Cossyphicula roberti,Cossypha roberti,Muscicapidae,Passeriformes,R
9186,Swynnertonia swynnertoni,NA,Muscicapidae,Passeriformes,R
9187,Chamaetylas poliophrys,Alethe poliophrys,Muscicapidae,Passeriformes,R
9188,Chamaetylas poliocephala,Alethe poliocephala,Muscicapidae,Passeriformes,R
9189,Chamaetylas fuelleborni,Alethe fuelleborni,Muscicapidae,Passeriformes,R
9190,Chamaetylas choloensis,Alethe choloensis,Muscicapidae,Passeriformes,R
9191,Cossypha cyanocampter,NA,Muscicapidae,Passeriformes,R
9192,Cossypha semirufa,NA,Muscicapidae,Passeriformes,R
9193,Cossypha heuglini,NA,Muscicapidae,Passeriformes,R
9194,Cossypha natalensis,NA,Muscicapidae,Passeriformes,R
9195,Cossypha dichroa,NA,Muscicapidae,Passeriformes,R
9196,Cossypha heinrichi,NA,Muscicapidae,Passeriformes,R
9197,Cossypha niveicapilla,NA,Muscicapidae,Passeriformes,R
9198,Cossypha albicapillus,NA,Muscicapidae,Passeriformes,R
9199,Stiphrornis erythrothorax,NA,Muscicapidae,Passeriformes,R
9200,Stiphrornis xanthogaster,NA,Muscicapidae,Passeriformes,R
9201,Stiphrornis pyrrholaemus,NA,Muscicapidae,Passeriformes,R
9202,Cichladusa arquata,NA,Muscicapidae,Passeriformes,R
9203,Cichladusa ruficauda,NA,Muscicapidae,Passeriformes,R
9204,Cichladusa guttata,NA,Muscicapidae,Passeriformes,R
9205,Sheppardia montana,Alethe montana,Muscicapidae,Passeriformes,R
9206,Sheppardia lowei,Dryocichloides lowei,Muscicapidae,Passeriformes,R
9207,Sheppardia aurantiithorax,NA,Muscicapidae,Passeriformes,R
9208,Sheppardia gabela,NA,Muscicapidae,Passeriformes,R
9209,Sheppardia aequatorialis,NA,Muscicapidae,Passeriformes,R
9210,Sheppardia cyornithopsis,NA,Muscicapidae,Passeriformes,R
9211,Sheppardia gunningi,NA,Muscicapidae,Passeriformes,R
9212,Sheppardia sharpei,NA,Muscicapidae,Passeriformes,R
9213,Sheppardia polioptera,Cossypha polioptera,Muscicapidae,Passeriformes,R
9214,Sheppardia poensis,NA,Muscicapidae,Passeriformes,R
9215,Sheppardia bocagei,NA,Muscicapidae,Passeriformes,R
9216,Heinrichia simplex,NA,Muscicapidae,Passeriformes,R
9217,Heinrichia calligyna,NA,Muscicapidae,Passeriformes,R
9218,Vauriella gularis,Rhinomyias gularis,Muscicapidae,Passeriformes,R
9219,Vauriella albigularis,Rhinomyias albigularis,Muscicapidae,Passeriformes,R
9220,Vauriella insignis,Rhinomyias insignis,Muscicapidae,Passeriformes,R
9221,Vauriella goodfellowi,Rhinomyias goodfellowi,Muscicapidae,Passeriformes,R
9222,Heteroxenicus stellatus,Brachypteryx stellata,Muscicapidae,Passeriformes,R
9223,Brachypteryx hyperythra,NA,Muscicapidae,Passeriformes,R
9224,Brachypteryx leucophris,NA,Muscicapidae,Passeriformes,R
9225,Brachypteryx cruralis,NA,Muscicapidae,Passeriformes,R
9226,Brachypteryx sinensis,NA,Muscicapidae,Passeriformes,R
9227,Brachypteryx goodfellowi,NA,Muscicapidae,Passeriformes,R
9228,Brachypteryx poliogyna,NA,Muscicapidae,Passeriformes,R
9229,Brachypteryx erythrogyna,NA,Muscicapidae,Passeriformes,R
9230,Brachypteryx saturata,NA,Muscicapidae,Passeriformes,R
9231,Brachypteryx montana,NA,Muscicapidae,Passeriformes,R
9232,Brachypteryx floris,NA,Muscicapidae,Passeriformes,R
9233,Larvivora ruficeps,Luscinia ruficeps,Muscicapidae,Passeriformes,R
9234,Larvivora brunnea,Luscinia brunnea,Muscicapidae,Passeriformes,R
9235,Larvivora cyane,Luscinia cyane,Muscicapidae,Passeriformes,R
9236,Larvivora sibilans,Luscinia sibilans,Muscicapidae,Passeriformes,R
9237,Larvivora akahige,NA,Muscicapidae,Passeriformes,R
9238,Larvivora tanensis,NA,Muscicapidae,Passeriformes,R
9239,Larvivora komadori,NA,Muscicapidae,Passeriformes,R
9240,Larvivora namiyei,NA,Muscicapidae,Passeriformes,R
9241,Irania gutturalis,NA,Muscicapidae,Passeriformes,R
9242,Luscinia phaenicuroides,NA,Muscicapidae,Passeriformes,R
9243,Luscinia svecica,Cyanecula svecica,Muscicapidae,Passeriformes,R
9244,Luscinia luscinia,NA,Muscicapidae,Passeriformes,R
9245,Luscinia megarhynchos,NA,Muscicapidae,Passeriformes,R
9246,Calliope pectardens,Luscinia pectardens,Muscicapidae,Passeriformes,R
9247,Calliope obscura,Erithacus obscurus,Muscicapidae,Passeriformes,R
9247,Calliope obscura,Luscinia obscura,Muscicapidae,Passeriformes,R
9248,Calliope calliope,Luscinia calliope,Muscicapidae,Passeriformes,R
9249,Calliope pectoralis,NA,Muscicapidae,Passeriformes,R
9250,Calliope tschebaiewi,NA,Muscicapidae,Passeriformes,R
9251,Myiomela leucura,Cinclidium leucurum,Muscicapidae,Passeriformes,R
9252,Myiomela cambodiana,NA,Muscicapidae,Passeriformes,R
9253,Myiomela diana,Cinclidium diana,Muscicapidae,Passeriformes,R
9254,Sholicola major,Myiomela major,Muscicapidae,Passeriformes,R
9254,Sholicola major,Dumeticola major,Muscicapidae,Passeriformes,R
9255,Sholicola albiventris,Myiomela albiventris,Muscicapidae,Passeriformes,R
9256,Tarsiger hyperythrus,NA,Muscicapidae,Passeriformes,R
9257,Tarsiger cyanurus,NA,Muscicapidae,Passeriformes,R
9258,Tarsiger rufilatus,NA,Muscicapidae,Passeriformes,R
9259,Tarsiger indicus,NA,Muscicapidae,Passeriformes,R
9260,Tarsiger johnstoniae,NA,Muscicapidae,Passeriformes,R
9261,Tarsiger chrysaeus,NA,Muscicapidae,Passeriformes,R
9262,Enicurus scouleri,NA,Muscicapidae,Passeriformes,R
9263,Enicurus schistaceus,NA,Muscicapidae,Passeriformes,R
9264,Enicurus velatus,NA,Muscicapidae,Passeriformes,R
9265,Enicurus ruficapillus,NA,Muscicapidae,Passeriformes,R
9266,Enicurus immaculatus,NA,Muscicapidae,Passeriformes,R
9267,Enicurus leschenaulti,NA,Muscicapidae,Passeriformes,R
9268,Enicurus maculatus,NA,Muscicapidae,Passeriformes,R
9269,Cinclidium frontale,NA,Muscicapidae,Passeriformes,R
9270,Myophonus blighi,NA,Muscicapidae,Passeriformes,R
9271,Myophonus melanurus,NA,Muscicapidae,Passeriformes,R
9272,Myophonus glaucinus,NA,Muscicapidae,Passeriformes,R
9273,Myophonus castaneus,NA,Muscicapidae,Passeriformes,R
9274,Myophonus borneensis,NA,Muscicapidae,Passeriformes,R
9275,Myophonus robinsoni,Myiophoneus robinsoni,Muscicapidae,Passeriformes,R
9275,Myophonus robinsoni,Myiophonus robinsoni,Muscicapidae,Passeriformes,R
9276,Myophonus horsfieldii,NA,Muscicapidae,Passeriformes,R
9277,Myophonus insularis,NA,Muscicapidae,Passeriformes,R
9278,Myophonus caeruleus,NA,Muscicapidae,Passeriformes,R
9279,Ficedula zanthopygia,NA,Muscicapidae,Passeriformes,R
9280,Ficedula elisae,NA,Muscicapidae,Passeriformes,R
9281,Ficedula narcissina,NA,Muscicapidae,Passeriformes,R
9282,Ficedula owstoni,NA,Muscicapidae,Passeriformes,R
9283,Ficedula mugimaki,NA,Muscicapidae,Passeriformes,R
9284,Ficedula erithacus,Ficedula sordida,Muscicapidae,Passeriformes,R
9285,Ficedula tricolor,NA,Muscicapidae,Passeriformes,R
9286,Ficedula hyperythra,NA,Muscicapidae,Passeriformes,R
9287,Ficedula hodgsoni,Muscicapella hodgsoni,Muscicapidae,Passeriformes,R
9288,Ficedula strophiata,NA,Muscicapidae,Passeriformes,R
9289,Ficedula sapphira,NA,Muscicapidae,Passeriformes,R
9290,Ficedula superciliaris,NA,Muscicapidae,Passeriformes,R
9291,Ficedula westermanni,NA,Muscicapidae,Passeriformes,R
9292,Ficedula ruficauda,Muscicapa ruficauda,Muscicapidae,Passeriformes,R
9293,Ficedula parva,NA,Muscicapidae,Passeriformes,R
9294,Ficedula albicilla,NA,Muscicapidae,Passeriformes,R
9295,Ficedula subrubra,NA,Muscicapidae,Passeriformes,R
9296,Ficedula semitorquata,NA,Muscicapidae,Passeriformes,R
9297,Ficedula hypoleuca,NA,Muscicapidae,Passeriformes,R
9298,Ficedula albicollis,NA,Muscicapidae,Passeriformes,R
9299,Ficedula henrici,NA,Muscicapidae,Passeriformes,R
9300,Ficedula rufigula,NA,Muscicapidae,Passeriformes,R
9301,Ficedula buruensis,NA,Muscicapidae,Passeriformes,R
9302,Ficedula harterti,NA,Muscicapidae,Passeriformes,R
9303,Ficedula timorensis,NA,Muscicapidae,Passeriformes,R
9304,Ficedula basilanica,NA,Muscicapidae,Passeriformes,R
9305,Ficedula luzoniensis,NA,Muscicapidae,Passeriformes,R
9306,Ficedula crypta,NA,Muscicapidae,Passeriformes,R
9307,Ficedula bonthaina,NA,Muscicapidae,Passeriformes,R
9308,Ficedula nigrorufa,NA,Muscicapidae,Passeriformes,R
9309,Ficedula dumetoria,NA,Muscicapidae,Passeriformes,R
9310,Ficedula riedeli,NA,Muscicapidae,Passeriformes,R
9311,Ficedula disposita,NA,Muscicapidae,Passeriformes,R
9312,Ficedula platenae,NA,Muscicapidae,Passeriformes,R
9313,Phoenicurus alaschanicus,NA,Muscicapidae,Passeriformes,R
9314,Phoenicurus erythronotus,Phoenicurus erythronota,Muscicapidae,Passeriformes,R
9315,Phoenicurus frontalis,NA,Muscicapidae,Passeriformes,R
9316,Phoenicurus coeruleocephala,Phoenicurus caeruleocephalus,Muscicapidae,Passeriformes,R
9317,Phoenicurus schisticeps,NA,Muscicapidae,Passeriformes,R
9318,Phoenicurus leucocephalus,Chaimarrornis leucocephalus,Muscicapidae,Passeriformes,R
9319,Phoenicurus fuliginosus,Rhyacornis fuliginosus,Muscicapidae,Passeriformes,R
9319,Phoenicurus fuliginosus,Rhyacornis fuliginosa,Muscicapidae,Passeriformes,R
9320,Phoenicurus bicolor,Rhyacornis bicolor,Muscicapidae,Passeriformes,R
9321,Phoenicurus ochruros,NA,Muscicapidae,Passeriformes,R
9322,Phoenicurus phoenicurus,NA,Muscicapidae,Passeriformes,R
9323,Phoenicurus moussieri,NA,Muscicapidae,Passeriformes,R
9324,Phoenicurus auroreus,NA,Muscicapidae,Passeriformes,R
9325,Phoenicurus erythrogastrus,Phoenicurus erythrogaster,Muscicapidae,Passeriformes,R
9326,Phoenicurus hodgsoni,NA,Muscicapidae,Passeriformes,R
9327,Monticola cinclorhyncha,NA,Muscicapidae,Passeriformes,R
9328,Monticola rufiventris,NA,Muscicapidae,Passeriformes,R
9329,Monticola gularis,NA,Muscicapidae,Passeriformes,R
9330,Monticola brevipes,NA,Muscicapidae,Passeriformes,R
9331,Monticola explorator,NA,Muscicapidae,Passeriformes,R
9332,Monticola imerina,Pseudocossyphus imerinus,Muscicapidae,Passeriformes,R
9333,Monticola erythronotus,NA,Muscicapidae,Passeriformes,R
9334,Monticola sharpei,NA,Muscicapidae,Passeriformes,R
9335,Monticola saxatilis,NA,Muscicapidae,Passeriformes,R
9336,Monticola solitarius,NA,Muscicapidae,Passeriformes,R
9337,Monticola rufocinereus,NA,Muscicapidae,Passeriformes,R
9338,Monticola semirufus,Thamnolaea semirufa,Muscicapidae,Passeriformes,R
9338,Monticola semirufus,Myrmecocichla semirufa,Muscicapidae,Passeriformes,R
9339,Monticola angolensis,NA,Muscicapidae,Passeriformes,R
9340,Monticola rupestris,NA,Muscicapidae,Passeriformes,R
9341,Saxicola jerdoni,NA,Muscicapidae,Passeriformes,R
9342,Saxicola ferreus,Saxicola ferrea,Muscicapidae,Passeriformes,R
9343,Saxicola gutturalis,NA,Muscicapidae,Passeriformes,R
9344,Saxicola rubetra,NA,Muscicapidae,Passeriformes,R
9345,Saxicola macrorhynchus,Saxicola macrorhyncha,Muscicapidae,Passeriformes,R
9346,Saxicola insignis,NA,Muscicapidae,Passeriformes,R
9347,Saxicola caprata,NA,Muscicapidae,Passeriformes,R
9348,Saxicola leucurus,Saxicola leucura,Muscicapidae,Passeriformes,R
9349,Saxicola dacotiae,NA,Muscicapidae,Passeriformes,R
9350,Saxicola torquatus,Saxicola torquata,Muscicapidae,Passeriformes,R
9351,Saxicola tectes,NA,Muscicapidae,Passeriformes,R
9352,Campicoloides bifasciatus,Saxicola bifasciata,Muscicapidae,Passeriformes,R
9352,Campicoloides bifasciatus,Oenanthe bifasciata,Muscicapidae,Passeriformes,R
9353,Emarginata schlegelii,Cercomela schlegelii,Muscicapidae,Passeriformes,R
9354,Emarginata sinuata,Cercomela sinuata,Muscicapidae,Passeriformes,R
9355,Emarginata tractrac,Cercomela tractrac,Muscicapidae,Passeriformes,R
9356,Pinarochroa sordida,Cercomela sordida,Muscicapidae,Passeriformes,R
9357,Thamnolaea cinnamomeiventris,Myrmecocichla cinnamomeiventris,Muscicapidae,Passeriformes,R
9358,Myrmecocichla nigra,NA,Muscicapidae,Passeriformes,R
9359,Myrmecocichla aethiops,NA,Muscicapidae,Passeriformes,R
9360,Myrmecocichla tholloni,NA,Muscicapidae,Passeriformes,R
9361,Myrmecocichla formicivora,NA,Muscicapidae,Passeriformes,R
9362,Myrmecocichla monticola,Oenanthe monticola,Muscicapidae,Passeriformes,R
9363,Myrmecocichla melaena,NA,Muscicapidae,Passeriformes,R
9364,Myrmecocichla arnotti,NA,Muscicapidae,Passeriformes,R
9365,Oenanthe oenanthe,NA,Muscicapidae,Passeriformes,R
9366,Oenanthe seebohmi,NA,Muscicapidae,Passeriformes,R
9367,Oenanthe pileata,NA,Muscicapidae,Passeriformes,R
9368,Oenanthe frenata,NA,Muscicapidae,Passeriformes,R
9369,Oenanthe bottae,NA,Muscicapidae,Passeriformes,R
9370,Oenanthe heuglinii,NA,Muscicapidae,Passeriformes,R
9371,Oenanthe isabellina,NA,Muscicapidae,Passeriformes,R
9372,Oenanthe monacha,NA,Muscicapidae,Passeriformes,R
9373,Oenanthe deserti,NA,Muscicapidae,Passeriformes,R
9374,Oenanthe hispanica,NA,Muscicapidae,Passeriformes,R
9375,Oenanthe cypriaca,NA,Muscicapidae,Passeriformes,R
9376,Oenanthe pleschanka,NA,Muscicapidae,Passeriformes,R
9377,Oenanthe albifrons,Myrmecocichla albifrons,Muscicapidae,Passeriformes,R
9378,Oenanthe phillipsi,NA,Muscicapidae,Passeriformes,R
9379,Oenanthe moesta,NA,Muscicapidae,Passeriformes,R
9380,Oenanthe melanura,Cercomela melanura,Muscicapidae,Passeriformes,R
9381,Oenanthe familiaris,Cercomela familiaris,Muscicapidae,Passeriformes,R
9382,Oenanthe scotocerca,Cercomela scotocerca,Muscicapidae,Passeriformes,R
9383,Oenanthe dubia,Cercomela dubia,Muscicapidae,Passeriformes,R
9384,Oenanthe fusca,Cercomela fusca,Muscicapidae,Passeriformes,R
9385,Oenanthe picata,NA,Muscicapidae,Passeriformes,R
9386,Oenanthe leucura,NA,Muscicapidae,Passeriformes,R
9387,Oenanthe leucopyga,NA,Muscicapidae,Passeriformes,R
9388,Oenanthe albonigra,Oenanthe alboniger,Muscicapidae,Passeriformes,R
9389,Oenanthe finschii,NA,Muscicapidae,Passeriformes,R
9390,Oenanthe lugubris,NA,Muscicapidae,Passeriformes,R
9392,Oenanthe lugentoides,NA,Muscicapidae,Passeriformes,R
9393,Oenanthe chrysopygia,NA,Muscicapidae,Passeriformes,R
9394,Oenanthe xanthoprymna,NA,Muscicapidae,Passeriformes,R
9395,Pinarornis plumosus,NA,Muscicapidae,Passeriformes,R
9396,Corthylio calendula,NA,Regulidae,Passeriformes,R
9397,Regulus satrapa,NA,Regulidae,Passeriformes,R
9398,Regulus goodfellowi,NA,Regulidae,Passeriformes,R
9399,Regulus regulus,NA,Regulidae,Passeriformes,R
9400,Regulus madeirensis,NA,Regulidae,Passeriformes,R
9401,Regulus ignicapilla,NA,Regulidae,Passeriformes,R
9402,Dulus dominicus,NA,Dulidae,Passeriformes,R
9403,Hypocolius ampelinus,NA,Hypocoliidae,Passeriformes,R
9404,Hylocitrea bonensis,NA,Hylocitreidae,Passeriformes,R
9405,Hylocitrea bonthaina,NA,Hylocitreidae,Passeriformes,R
9406,Bombycilla garrulus,NA,Bombycillidae,Passeriformes,R
9407,Bombycilla japonica,NA,Bombycillidae,Passeriformes,R
9408,Bombycilla cedrorum,NA,Bombycillidae,Passeriformes,R
9409,Phainoptila melanoxantha,NA,Ptiliogonidae,Passeriformes,R
9410,Phainopepla nitens,NA,Ptiliogonidae,Passeriformes,R
9411,Ptiliogonys cinereus,NA,Ptiliogonidae,Passeriformes,R
9412,Ptiliogonys caudatus,NA,Ptiliogonidae,Passeriformes,R
9413,Moho braccatus,NA,Mohoidae,Passeriformes,R
9414,Moho apicalis,NA,Mohoidae,Passeriformes,R
9415,Moho bishopi,NA,Mohoidae,Passeriformes,R
9416,Moho nobilis,NA,Mohoidae,Passeriformes,R
9417,Chaetoptila angustipluma,NA,Mohoidae,Passeriformes,R
9418,Elachura formosa,Spelaeornis formosus,Elachuridae,Passeriformes,R
9419,Promerops cafer,NA,Promeropidae,Passeriformes,R
9420,Promerops gurneyi,NA,Promeropidae,Passeriformes,R
9421,Arcanator orostruthus,Modulatrix orostruthus,Modulatricidae,Passeriformes,R
9422,Modulatrix stictigula,NA,Modulatricidae,Passeriformes,R
9423,Kakamega poliothorax,NA,Modulatricidae,Passeriformes,R
9424,Irena puella,NA,Irenidae,Passeriformes,R
9425,Irena tweeddalii,NA,Irenidae,Passeriformes,R
9426,Irena cyanogastra,Irena cyanogaster,Irenidae,Passeriformes,R
9427,Chloropsis media,NA,Chloropseidae,Passeriformes,R
9428,Chloropsis sonnerati,NA,Chloropseidae,Passeriformes,R
9429,Chloropsis cyanopogon,NA,Chloropseidae,Passeriformes,R
9430,Chloropsis palawanensis,NA,Chloropseidae,Passeriformes,R
9431,Chloropsis flavipennis,NA,Chloropseidae,Passeriformes,R
9432,Chloropsis aurifrons,NA,Chloropseidae,Passeriformes,R
9433,Chloropsis venusta,NA,Chloropseidae,Passeriformes,R
9434,Chloropsis jerdoni,NA,Chloropseidae,Passeriformes,R
9435,Chloropsis hardwickii,NA,Chloropseidae,Passeriformes,R
9436,Chloropsis lazulina,NA,Chloropseidae,Passeriformes,R
9437,Chloropsis kinabaluensis,NA,Chloropseidae,Passeriformes,R
9438,Chloropsis moluccensis,NA,Chloropseidae,Passeriformes,R
9439,Chloropsis cochinchinensis,NA,Chloropseidae,Passeriformes,R
9440,Prionochilus olivaceus,NA,Dicaeidae,Passeriformes,R
9441,Prionochilus maculatus,NA,Dicaeidae,Passeriformes,R
9442,Prionochilus thoracicus,NA,Dicaeidae,Passeriformes,R
9443,Prionochilus xanthopygius,NA,Dicaeidae,Passeriformes,R
9444,Prionochilus percussus,NA,Dicaeidae,Passeriformes,R
9445,Prionochilus plateni,NA,Dicaeidae,Passeriformes,R
9446,Dicaeum melanozanthum,NA,Dicaeidae,Passeriformes,R
9447,Dicaeum chrysorrheum,NA,Dicaeidae,Passeriformes,R
9448,Dicaeum vincens,NA,Dicaeidae,Passeriformes,R
9449,Dicaeum annae,NA,Dicaeidae,Passeriformes,R
9450,Dicaeum dayakorum,NA,Dicaeidae,Passeriformes,R
9451,Dicaeum agile,Dicaeum aeruginosum,Dicaeidae,Passeriformes,R
9452,Dicaeum everetti,NA,Dicaeidae,Passeriformes,R
9453,Dicaeum proprium,NA,Dicaeidae,Passeriformes,R
9454,Dicaeum anthonyi,NA,Dicaeidae,Passeriformes,R
9455,Dicaeum kampalili,NA,Dicaeidae,Passeriformes,R
9456,Dicaeum bicolor,NA,Dicaeidae,Passeriformes,R
9457,Dicaeum aureolimbatum,NA,Dicaeidae,Passeriformes,R
9458,Dicaeum trigonostigma,NA,Dicaeidae,Passeriformes,R
9459,Dicaeum australe,NA,Dicaeidae,Passeriformes,R
9460,Dicaeum haematostictum,NA,Dicaeidae,Passeriformes,R
9461,Dicaeum retrocinctum,NA,Dicaeidae,Passeriformes,R
9462,Dicaeum quadricolor,NA,Dicaeidae,Passeriformes,R
9463,Dicaeum hypoleucum,NA,Dicaeidae,Passeriformes,R
9464,Dicaeum nigrilore,NA,Dicaeidae,Passeriformes,R
9465,Dicaeum erythrorhynchos,NA,Dicaeidae,Passeriformes,R
9466,Dicaeum concolor,NA,Dicaeidae,Passeriformes,R
9467,Dicaeum minullum,NA,Dicaeidae,Passeriformes,R
9468,Dicaeum pygmaeum,NA,Dicaeidae,Passeriformes,R
9469,Dicaeum nehrkorni,NA,Dicaeidae,Passeriformes,R
9470,Dicaeum schistaceiceps,NA,Dicaeidae,Passeriformes,R
9471,Dicaeum erythrothorax,NA,Dicaeidae,Passeriformes,R
9472,Dicaeum vulneratum,NA,Dicaeidae,Passeriformes,R
9473,Dicaeum pectorale,NA,Dicaeidae,Passeriformes,R
9474,Dicaeum sanguinolentum,NA,Dicaeidae,Passeriformes,R
9475,Dicaeum rhodopygiale,NA,Dicaeidae,Passeriformes,R
9476,Dicaeum wilhelminae,NA,Dicaeidae,Passeriformes,R
9477,Dicaeum hanieli,NA,Dicaeidae,Passeriformes,R
9478,Dicaeum cruentatum,NA,Dicaeidae,Passeriformes,R
9479,Dicaeum trochileum,NA,Dicaeidae,Passeriformes,R
9480,Dicaeum igniferum,NA,Dicaeidae,Passeriformes,R
9481,Dicaeum maugei,NA,Dicaeidae,Passeriformes,R
9482,Dicaeum celebicum,NA,Dicaeidae,Passeriformes,R
9483,Dicaeum monticolum,NA,Dicaeidae,Passeriformes,R
9484,Dicaeum ignipectus,NA,Dicaeidae,Passeriformes,R
9485,Dicaeum cambodianum,NA,Dicaeidae,Passeriformes,R
9486,Dicaeum beccarii,NA,Dicaeidae,Passeriformes,R
9487,Dicaeum luzoniense,NA,Dicaeidae,Passeriformes,R
9488,Dicaeum aeneum,NA,Dicaeidae,Passeriformes,R
9489,Dicaeum eximium,NA,Dicaeidae,Passeriformes,R
9490,Dicaeum tristrami,NA,Dicaeidae,Passeriformes,R
9491,Dicaeum nitidum,NA,Dicaeidae,Passeriformes,R
9492,Dicaeum keiense,NA,Dicaeidae,Passeriformes,R
